District,Area,Rooms,Total price,Price per meter square
Piotrowice,82.39,3,N/A,N/A
Piotrowice,71.51,3,N/A,N/A
Piotrowice,54.46,2,N/A,N/A
Wełnowiec,58.5,4,400725.0,6850.0
Wełnowiec,41.13,2,304362.0,7400.0
Józefowiec,40.74,2,307587.0,7550.0
Józefowiec,39.28,2,296564.0,7550.0
Wełnowiec,37.41,2,282445.0,7550.0
Józefowiec,52.2,3,375840.0,7200.0
Wełnowiec,55.13,3,358345.0,6500.0
Wełnowiec,52.87,3,370090.0,7000.0
Wełnowiec,51.86,3,355241.0,6850.0
Wełnowiec,39.02,2,288748.0,7400.0
Piotrowice,34.45,1,N/A,N/A
Wełnowiec,37.41,2,282445.0,7550.0
Wełnowiec,41.06,2,303844.0,7400.0
Wełnowiec,50.57,3,336290.0,6650.0
Józefowiec,39.8,2,300490.0,7550.0
Józefowiec,51.78,3,365049.0,7050.0
Józefowiec,39.52,2,298376.0,7550.0
Józefowiec,40.22,2,299639.0,7450.0
Józefowiec,51.33,3,361876.0,7050.0
Wełnowiec,38.67,2,291958.0,7550.0
Wełnowiec,52.15,3,357227.0,6850.0
Wełnowiec,58.5,4,400725.0,6850.0
Wełnowiec,41.13,2,304362.0,7400.0
Wełnowiec,54.04,3,370174.0,6850.0
Brynów,90.0,3,800000.0,8889.0
Piotrowice,60.97,3,N/A,N/A
Wełnowiec,55.13,3,366614.0,6650.0
Wełnowiec,50.57,3,336290.0,6650.0
Wełnowiec,52.91,3,362433.0,6850.0
Wełnowiec,52.6,3,360310.0,6850.0
Wełnowiec,39.02,2,282895.0,7250.0
Wełnowiec,52.91,3,362433.0,6850.0
Wełnowiec,55.13,3,366614.0,6650.0
Józefowiec,37.31,2,281690.0,7550.0
Józefowiec,51.78,3,365049.0,7050.0
Wełnowiec,37.41,2,282445.0,7550.0
Piotrowice,50.5,3,315625.0,6250.0
Piotrowice,60.94,3,N/A,N/A
Piotrowice,47.86,1,N/A,N/A
Kostuchna,40.26,2,273768.0,6800.0
Wełnowiec,52.15,3,357227.0,6850.0
Wełnowiec,52.87,3,370090.0,7000.0
Wełnowiec,38.67,2,291958.0,7550.0
Józefowiec,51.78,3,365049.0,7050.0
Józefowiec,39.8,2,300490.0,7550.0
Wełnowiec,41.06,3,303844.0,7400.0
Wełnowiec,50.57,3,336290.0,6650.0
Wełnowiec,52.91,3,362433.0,6850.0
Wełnowiec,53.37,3,354910.0,6650.0
N/A,70.15,4,322690.0,4600.0
Brynów,31.11,2,199000.0,6397.0
Ligota,30.0,1,195000.0,6500.0
Os. Witosa,40.0,2,229000.0,5725.0
N/A,70.15,4,343735.0,4900.0
Wełnowiec,41.06,2,303844.0,7400.0
Wełnowiec,52.2,3,357570.0,6850.0
Wełnowiec,38.67,2,291958.0,7550.0
Wełnowiec,51.86,3,355241.0,6850.0
Wełnowiec,40.19,2,291377.0,7250.0
Wełnowiec,52.87,3,370090.0,7000.0
Wełnowiec,51.86,3,355241.0,6850.0
Józefowiec,37.31,2,281690.0,7550.0
Józefowiec,51.78,3,365049.0,7050.0
Józefowiec,37.31,2,281690.0,7550.0
Wełnowiec,40.19,2,291377.0,7250.0
Wełnowiec,52.2,3,357570.0,6850.0
Piotrowice,64.44,3,N/A,N/A
Piotrowice,85.44,3,N/A,N/A
Śródmieście,95.0,3,520000.0,5474.0
Piotrowice,55.2,3,255000.0,4620.0
Józefowiec,67.0,4,395000.0,5896.0
Ligota,70.0,3,285000.0,4071.0
Ochojec,52.0,3,399000.0,7673.0
Centrum,63.98,3,627004.0,9800.0
osiedle Tysiąclecia,54.0,3,419000.0,7759.0
Brynów,34.0,1,270000.0,7941.0
N/A,116.0,4,580000.0,5000.0
Zawodzie,66.0,3,328000.0,4970.0
Nikiszowiec,55.4,3,332400.0,6000.0
N/A,56.0,3,515000.0,9196.0
Śródmieście,66.66,3,360000.0,5401.0
Ligota,52.0,2,265000.0,5096.0
Kostuchna,67.61,3,490000.0,7247.0
Piotrowice,62.98,3,275000.0,4366.0
N/A,70.0,3,585000.0,8357.0
Piotrowice,90.0,3,839000.0,9322.0
N/A,148.0,5,1200000.0,8108.0
Śródmieście,32.7,1,250000.0,7645.0
Śródmieście,28.11,1,225000.0,8004.0
Os. Paderewskiego,43.04,2,295000.0,6854.0
Dąb,78.0,2,750000.0,9615.0
Piotrowice,49.6,3,385000.0,7762.0
N/A,55.0,3,351729.0,6395.0
N/A,65.0,4,387276.0,5958.0
Murcki,55.0,2,254900.0,4635.0
Józefowiec,68.0,3,360000.0,5294.0
Os. Witosa,49.0,2,259000.0,5286.0
Piotrowice,55.2,3,259000.0,4692.0
Wełnowiec,61.46,4,408709.0,6650.0
Józefowiec,62.68,3,426224.0,6800.0
Os. Witosa,49.0,2,320000.0,6531.0
N/A,45.25,2,285000.0,6298.0
Kostuchna,104.0,3,890000.0,8558.0
Muchowiec,76.87,4,670000.0,8716.0
Murcki,55.0,2,254900.0,4635.0
Tysiąclecie,58.0,3,379000.0,6534.0
Śródmieście,89.0,3,745000.0,8371.0
Józefowiec,59.91,4,386420.0,6450.0
Zarzecze,80.93,4,376325.0,4650.0
Kostuchna,44.79,3,286656.0,6400.0
Os. Paderewskiego,51.8,3,373082.0,7202.0
Śródmieście,28.23,1,280888.0,9950.0
Centrum,226.0,8,1470000.0,6504.0
Zawodzie,33.0,2,175000.0,5303.0
Zarzecze,35.26,2,186878.0,5300.0
Osiedle Tysiąclecia,74.0,4,374000.0,5054.0
Piotrowice,49.23,3,295380.0,6000.0
Piotrowice,59.0,4,389400.0,6600.0
Piotrowice,36.2,2,253400.0,7000.0
Wełnowiec,59.87,4,404122.0,6750.0
Borki,54.46,2,326760.0,6000.0
Os. Paderewskiego,127.45,5,599000.0,4700.0
Zarzecze,81.61,4,379487.0,4650.0
Śródmieście,48.84,3,485958.0,9950.0
Wełnowiec,34.02,2,267057.0,7850.0
Brynów,64.33,3,500000.0,7772.0
Brynów,63.0,3,330000.0,5238.0
Piotrowice,50.04,3,382500.0,7644.0
Zarzecze,81.61,4,379487.0,4650.0
Piotrowice,55.29,3,495000.0,8953.0
Śródmieście,54.54,4,435520.0,7985.0
