District,Area,Rooms,Total price,Price per meter square
Kraków-Krowodrza,22.64,1,294297.0,12999.0
N/A,33.89,2,403291.0,11900.0
N/A,29.14,2,321545.0,11034.0
Krowodrza,58.84,3,500140.0,8500.0
Nowa Huta,50.0,3,375000.0,7500.0
Wzgórza Krzesławickie,40.0,2,295000.0,7375.0
Krowodrza,76.35,4,618435.0,8100.0
N/A,31.0,2,259000.0,8355.0
Podgórze,25.2,1,275000.0,10913.0
Nowa Huta,61.0,3,450000.0,7377.0
Podgórze,159.0,6,2320000.0,14591.0
Podgórze,25.0,1,275000.0,11000.0
Wola Duchacka,64.13,3,430000.0,6705.0
Prokocim,51.0,2,359000.0,7039.0
Czyżyny,78.27,4,716171.0,9150.0
Prądnik Biały,79.7,4,590000.0,7403.0
Bieżanów-Prokocim,33.68,2,265000.0,7868.0
Grzegórzki,16.12,1,145000.0,8995.0
Kleparz,85.52,3,1150000.0,13447.0
Wola Duchacka,64.13,3,450000.0,7017.0
Bronowice Wielkie,45.0,2,280000.0,6222.0
Krowodrza,54.0,2,405000.0,7500.0
Dębniki,84.0,4,499000.0,5940.0
Wola Duchacka,44.01,2,330000.0,7498.0
Prokocim,46.11,2,340000.0,7374.0
Bronowice Małe,45.15,2,506000.0,11207.0
Podgórze,45.11,2,350000.0,7759.0
Ruczaj,73.76,3,879000.0,11917.0
Podgórze,47.0,2,729000.0,15511.0
Krowodrza,66.9,2,685000.0,10239.0
Prokocim,37.0,2,325000.0,8784.0
Krowodrza,66.0,3,653400.0,9900.0
Dębniki,35.0,2,389000.0,11114.0
Ruczaj,59.4,3,519000.0,8737.0
Podgórze,70.0,4,800000.0,11429.0
Grzegórzki,17.0,1,160000.0,9412.0
Krowodrza,50.93,2,483000.0,9484.0
Łobzów,70.0,2,700000.0,10000.0
Olsza,40.84,3,520000.0,12733.0
Łobzów,53.74,2,456000.0,8485.0
Łobzów,65.6,2,820000.0,12500.0
Łobzów,72.65,4,765000.0,10530.0
Łobzów,21.0,1,220000.0,10476.0
PODGÓRZE DUCHACKIE,135.0,5,796500.0,5900.0
Krowodrza,32.62,2,359000.0,11006.0
Stare Miasto,152.05,3,1650000.0,10852.0
Wola Duchacka,58.6,2,489000.0,8345.0
Prokocim,30.2,2,249000.0,8245.0
Stare Miasto,60.0,2,690000.0,11500.0
Prokocim,30.2,2,272000.0,9007.0
Olsza,54.54,2,410000.0,7517.0
Kurdwanów,50.0,2,444000.0,8880.0
Stare Miasto,39.31,2,550340.0,14000.0
Podgórze,50.79,2,660270.0,13000.0
Podgórze,45.55,2,592150.0,13000.0
Podgórze,37.11,2,482430.0,13000.0
Stare Miasto,32.61,2,456540.0,14000.0
Stare Miasto,58.5,3,819000.0,14000.0
Prokocim,47.0,3,375000.0,7979.0
Podgórze,48.9,2,620000.0,12679.0
Stare Miasto,30.69,1,322245.0,10500.0
Azory,43.0,1,325000.0,7558.0
Nowa Huta,39.71,1,279000.0,7026.0
Wola Duchacka,59.56,3,480000.0,8059.0
Stare Miasto,23.0,1,345000.0,15000.0
Podgórze,65.49,3,535839.0,8182.0
Prądnik Biały,69.57,4,542778.0,7802.0
Podgórze,33.95,1,370055.0,10900.0
Podgórze,28.86,1,352092.0,12200.0
Nowa Huta Bieńczyce,64.5,3,580000.0,8992.0
Bronowice Małe,63.0,2,540000.0,8571.0
Bronowice Małe,79.0,3,630000.0,7975.0
Dębniki,43.77,2,380000.0,8682.0
Krowodrza,35.98,2,341810.0,9500.0
Krowodrza,24.7,1,284050.0,11500.0
Śródmieście,50.08,3,520000.0,10383.0
Dębniki,60.0,3,460000.0,7667.0
Dębniki,85.0,4,575000.0,6765.0
Ruczaj,31.28,1,290904.0,9300.0
Ruczaj,45.35,2,412685.0,9100.0
Ruczaj,48.71,3,448132.0,9200.0
Ruczaj,63.98,4,543830.0,8500.0
N/A,56.0,3,489000.0,8732.0
Bieżanów,48.2,3,344630.0,7150.0
Bieżanów,61.4,4,426730.0,6950.0
Bieżanów,25.66,1,203997.0,7950.0
Podgórze,31.0,2,245000.0,7903.0
Bronowice,95.98,4,720000.0,7502.0
Kurdwanów,40.23,2,329886.0,8200.0
Kurdwanów,51.86,3,409694.0,7900.0
Kurdwanów,39.7,2,325540.0,8200.0
Bieżanów,34.25,2,255163.0,7450.0
Nowa Huta,57.83,4,416376.0,7200.0
Dębniki,39.52,2,280592.0,7100.0
Prądnik Biały,42.86,2,380000.0,8866.0
Krowodrza,58.4,4,502240.0,8600.0
"Podgórze Duchackie, Piaski",40.02,2,304152.0,7600.0
Krowodrza,44.12,3,399286.0,9050.0
"Podgórze Duchackie, Piaski",41.88,2,318288.0,7600.0
Prądnik Biały,68.06,3,483226.0,7100.0
Prądnik Biały,65.37,3,480898.0,7357.0
Dębniki,58.22,3,510000.0,8760.0
Prądnik Biały,68.06,4,460085.0,6760.0
Dębniki,47.69,2,408000.0,8555.0
Bronowice Małe,69.39,3,485661.0,6999.0
Prądnik Biały,35.6,2,321254.0,9024.0
Bronowice Małe,85.71,5,591244.0,6898.0
Podgórze,67.74,2,1083000.0,15988.0
Podgórze,146.87,5,2230000.0,15184.0
