District,Area,Rooms,Total price,Price per meter square
Krzyki,53.0,2,369000.0,6962.0
Krzyki,50.67,3,430695.0,8500.0
Krzyki,48.5,3,429225.0,8850.0
Krzyki,51.0,2,380000.0,7451.0
Złotniki,79.49,3,476940.0,6000.0
Plac Grunwaldzki,24.4,1,341915.0,14013.0
Stabłowice,57.83,3,416376.0,7200.0
Stare Miasto,65.11,3,1002694.0,15400.0
Stare Miasto,67.0,3,860000.0,12836.0
Śródmieście,36.6,1,374546.0,10234.0
Śródmieście,49.4,2,478982.0,9696.0
Stabłowice,54.3,3,367502.0,6768.0
Śródmieście,45.8,2,506639.0,11062.0
Stare Miasto,67.0,3,749000.0,11179.0
Tarnogaj,82.75,4,739000.0,8931.0
Psie Pole,50.0,3,395000.0,7900.0
Krzyki,100.0,4,820000.0,8200.0
Psie Pole,60.2,3,498155.0,8275.0
Psie Pole,79.4,5,651080.0,8200.0
Stare Miasto,101.89,1,1299000.0,12749.0
Stabłowice,38.2,2,318970.0,8350.0
Krzyki,85.0,4,640000.0,7529.0
Śródmieście,38.86,1,387000.0,9959.0
Wrocław-Krzyki,55.0,5,490000.0,8909.0
Stare Miasto,77.62,4,752914.0,9700.0
Krzyki,39.02,2,310050.0,7946.0
Biskupin,84.37,2,944944.0,11200.0
Śródmieście,26.92,1,268958.0,9991.0
Krzyki,45.3,2,449000.0,9912.0
Krzyki,51.0,2,420000.0,8235.0
Nowy Dwór,38.0,1,340000.0,8947.0
Śródmieście,40.9,1,431495.0,10550.0
Śródmieście,56.2,3,488940.0,8700.0
Nadodrze,42.62,2,430000.0,10089.0
Śródmieście,60.0,4,629000.0,10483.0
Krzyki,52.43,3,369632.0,7050.0
Zacisze,100.0,4,899000.0,8990.0
Krzyki,64.1,3,440655.0,6874.0
Oporów,59.0,3,411525.0,6975.0
N/A,43.23,2,360000.0,8328.0
Śródmieście,68.62,2,479000.0,6980.0
Krzyki,27.77,1,274923.0,9900.0
Krzyki,36.03,2,291843.0,8100.0
Stare Miasto,38.0,2,390048.0,10264.0
Śródmieście,70.0,3,497000.0,7100.0
Psie Pole,57.1,4,369000.0,6462.0
Różanka,50.0,2,449000.0,8980.0
Gaj,64.06,3,525292.0,8200.0
Stabłowice,104.99,4,545948.0,5200.0
N/A,92.8,4,535000.0,5765.0
Stabłowice,90.76,4,470912.0,5189.0
Muchobór Mały,63.0,3,450000.0,7143.0
N/A,59.72,3,404056.0,6766.0
Stabłowice,105.5,4,548600.0,5200.0
Grabiszyn,56.53,3,350000.0,6191.0
Maślice,38.63,2,304109.0,7872.0
Maślice,50.17,3,356485.0,7106.0
Stare Miasto,38.5,2,358050.0,9300.0
Śródmieście,30.5,1,361425.0,11850.0
Śródmieście,46.0,2,580000.0,12609.0
Stare Miasto,189.46,5,2115131.0,11164.0
Stare Miasto,57.31,3,527252.0,9200.0
Księże Małe,64.74,3,498000.0,7692.0
Wrocław-Stare Miasto,54.0,4,580000.0,10741.0
Gaj,115.0,3,799000.0,6948.0
Śródmieście,60.0,3,520000.0,8667.0
Jagodno,35.0,2,400000.0,11429.0
Śródmieście,90.0,4,730403.0,8116.0
Śródmieście,57.0,3,526332.0,9234.0
Śródmieście,101.21,3,1300000.0,12845.0
Śródmieście,68.0,3,659000.0,9691.0
Leśnica,38.89,2,330000.0,8485.0
Południe,32.7,2,299000.0,9144.0
Krzyki,72.5,3,600000.0,8276.0
Maślice,74.71,4,536877.0,7186.0
Poświętne,64.4,3,476560.0,7400.0
Wysoka,74.25,3,585000.0,7879.0
Stabłowice,103.64,4,538928.0,5200.0
Leśnica,59.12,2,342896.0,5800.0
Fabryczna,85.0,4,548000.0,6447.0
Borek,52.06,3,640338.0,12300.0
Fabryczna,95.28,3,590000.0,6192.0
Księże Małe,67.96,3,413817.0,6089.0
Księże Małe,63.69,3,408571.0,6415.0
Psie Pole,50.4,3,380000.0,7540.0
Brochów,64.0,3,369000.0,5766.0
Śródmieście,64.8,2,498000.0,7685.0
Gaj,80.0,3,679000.0,8488.0
N/A,93.11,4,537500.0,5773.0
N/A,53.75,3,387000.0,7200.0
Stare Miasto,118.42,3,1300000.0,10978.0
Grabiszyn,45.5,2,369000.0,8110.0
Muchobór Wielki,71.0,4,445000.0,6268.0
Południe,25.37,1,260000.0,10248.0
Plac Grunwaldzki,88.5,4,785000.0,8870.0
Leśnica,42.89,2,248762.0,5800.0
Leśnica,58.92,2,341736.0,5800.0
Leśnica,71.42,3,378526.0,5300.0
Leśnica,31.0,2,232500.0,7500.0
Południe,46.0,3,385000.0,8370.0
Leśnica,74.27,3,415912.0,5600.0
